zip3,year,quarter,hpi_index
20,2001,2,165.99
20,2001,3,170.92
20,2001,4,174.34
20,2002,1,179.42
20,2002,2,185.86
20,2002,3,190.86
20,2002,4,194.86
20,2003,1,198.63
20,2003,2,201.69
20,2003,3,205.1
20,2003,4,214.0
20,2004,1,216.09
20,2004,2,221.72
20,2004,3,232.97
20,2004,4,236.52
20,2005,1,240.79
20,2005,2,245.54
20,2005,3,248.98
20,2005,4,249.45
20,2006,1,249.66
20,2006,2,244.49
20,2006,3,244.2
20,2006,4,244.15
20,2007,1,242.52
20,2007,2,238.51
20,2007,3,236.1
20,2007,4,235.21
20,2008,1,235.93
20,2008,2,228.44
20,2008,3,225.34
20,2008,4,225.82
20,2009,1,224.94
20,2009,2,219.52
20,2009,3,216.31
20,2009,4,217.08
20,2010,1,215.33
20,2010,2,216.3
20,2010,3,217.15
20,2010,4,217.77
20,2011,1,215.3
20,2011,2,213.17
20,2011,3,214.7
20,2011,4,214.28
20,2012,1,213.94
20,2012,2,212.91
20,2012,3,214.38
20,2012,4,215.31
20,2013,1,216.27
20,2013,2,218.41
20,2013,3,221.69
20,2013,4,223.26
20,2014,1,225.06
20,2014,2,229.94
20,2014,3,232.43
20,2014,4,234.1
20,2015,1,234.9
20,2015,2,238.36
20,2015,3,241.14
20,2015,4,243.63
20,2016,1,245.62
20,2016,2,249.44
20,2016,3,252.19
20,2016,4,254.82
20,2017,1,255.07
20,2017,2,262.23
20,2017,3,263.77
20,2017,4,266.22
20,2018,1,268.44
20,2018,2,273.33
20,2018,3,275.3
20,2018,4,275.13
20,2019,1,278.52
20,2019,2,282.16
20,2019,3,285.13
20,2019,4,286.98
20,2020,1,289.5
20,2020,2,292.0
20,2020,3,296.81
20,2020,4,302.62
20,2021,1,308.05
20,2021,2,323.41
20,2021,3,338.74
20,2021,4,345.85
20,2022,1,356.41
20,2022,2,376.48
20,2022,3,376.66
20,2022,4,373.0
20,2023,1,375.0
20,2023,2,394.09
20,2023,3,405.49
20,2023,4,407.05
20,2024,1,414.5
20,2024,2,427.58
20,2024,3,429.72
20,2024,4,432.48
20,2025,1,431.01
20,2025,2,443.65
20,2025,3,444.12
20,2025,4,449.22
21,1995,1,100.0
21,1995,2,103.3
21,1995,3,104.94
21,1995,4,105.84
21,1996,1,107.26
21,1996,2,107.93
21,1996,3,108.08
21,1996,4,110.2
21,1997,1,111.57
21,1997,2,113.67
21,1997,3,116.16
21,1997,4,118.54
21,1998,1,120.37
21,1998,2,124.06
21,1998,3,128.21
21,1998,4,130.52
21,1999,1,134.34
21,1999,2,139.58
21,1999,3,147.52
21,1999,4,151.57
21,2000,1,160.08
21,2000,2,165.38
21,2000,3,172.44
21,2000,4,176.57
21,2001,1,181.66
21,2001,2,188.01
21,2001,3,193.78
21,2001,4,197.43
21,2002,1,204.2
21,2002,2,212.14
21,2002,3,218.54
21,2002,4,224.4
21,2003,1,228.46
21,2003,2,232.27
21,2003,3,236.65
21,2003,4,246.8
21,2004,1,250.94
21,2004,2,256.14
21,2004,3,267.68
21,2004,4,272.02
21,2005,1,277.48
21,2005,2,283.51
21,2005,3,286.23
21,2005,4,288.22
21,2006,1,287.1
21,2006,2,281.25
21,2006,3,280.67
21,2006,4,280.94
21,2007,1,279.24
21,2007,2,275.23
21,2007,3,268.61
21,2007,4,271.34
21,2008,1,269.63
21,2008,2,260.57
21,2008,3,256.39
21,2008,4,257.28
21,2009,1,256.92
21,2009,2,250.69
21,2009,3,246.65
21,2009,4,247.52
21,2010,1,246.99
21,2010,2,246.95
21,2010,3,250.36
21,2010,4,249.92
21,2011,1,246.02
21,2011,2,243.82
21,2011,3,245.45
21,2011,4,246.88
21,2012,1,245.6
21,2012,2,246.25
21,2012,3,249.58
21,2012,4,250.79
21,2013,1,253.47
21,2013,2,257.64
21,2013,3,264.7
21,2013,4,268.26
21,2014,1,272.09
21,2014,2,280.28
21,2014,3,282.94
21,2014,4,288.45
21,2015,1,290.08
21,2015,2,295.08
21,2015,3,302.87
21,2015,4,307.2
21,2016,1,311.93
21,2016,2,316.86
21,2016,3,325.58
21,2016,4,331.44
21,2017,1,335.01
21,2017,2,346.15
21,2017,3,351.83
21,2017,4,355.09
21,2018,1,363.82
21,2018,2,370.08
21,2018,3,374.59
21,2018,4,377.38
21,2019,1,383.11
21,2019,2,389.1
21,2019,3,390.8
21,2019,4,395.48
21,2020,1,400.05
21,2020,2,402.8
21,2020,3,409.28
21,2020,4,416.11
21,2021,1,423.65
21,2021,2,440.72
21,2021,3,460.4
21,2021,4,467.51
21,2022,1,478.58
21,2022,2,508.51
21,2022,3,509.22
21,2022,4,488.66
21,2023,1,488.17
21,2023,2,521.55
21,2023,3,522.75
21,2023,4,526.53
21,2024,1,529.24
21,2024,2,545.79
21,2024,3,556.35
21,2024,4,558.23
21,2025,1,560.53
21,2025,2,574.35
21,2025,3,576.69
21,2025,4,579.54
22,1995,1,100.0
22,1995,2,102.36
22,1995,3,104.26
22,1995,4,104.78
22,1996,1,106.47
22,1996,2,106.56
22,1996,3,107.24
22,1996,4,108.73
22,1997,1,109.68
22,1997,2,111.51
22,1997,3,113.3
22,1997,4,115.21
22,1998,1,116.84
22,1998,2,119.61
22,1998,3,122.98
22,1998,4,125.17
22,1999,1,128.12
22,1999,2,132.47
22,1999,3,138.73
22,1999,4,142.38
22,2000,1,148.63
22,2000,2,153.71
22,2000,3,159.88
22,2000,4,163.78
22,2001,1,168.33
22,2001,2,173.64
22,2001,3,179.24
22,2001,4,183.35
22,2002,1,189.48
22,2002,2,196.8
22,2002,3,203.1
22,2002,4,208.12
22,2003,1,212.86
22,2003,2,216.75
22,2003,3,220.74
22,2003,4,231.15
22,2004,1,234.91
22,2004,2,240.27
22,2004,3,252.0
22,2004,4,256.33
22,2005,1,261.36
22,2005,2,267.21
22,2005,3,270.07
22,2005,4,272.42
22,2006,1,272.61
22,2006,2,267.78
22,2006,3,266.3
22,2006,4,266.56
22,2007,1,263.58
22,2007,2,259.31
22,2007,3,254.17
22,2007,4,254.18
22,2008,1,253.72
22,2008,2,245.15
22,2008,3,239.72
22,2008,4,240.08
22,2009,1,239.78
22,2009,2,233.92
22,2009,3,229.31
22,2009,4,230.0
22,2010,1,228.09
22,2010,2,228.36
22,2010,3,230.07
22,2010,4,229.96
22,2011,1,226.4
22,2011,2,223.94
22,2011,3,225.81
22,2011,4,225.68
22,2012,1,224.74
22,2012,2,224.14
22,2012,3,225.85
22,2012,4,226.81
22,2013,1,227.88
22,2013,2,229.98
22,2013,3,232.74
22,2013,4,234.47
22,2014,1,236.7
22,2014,2,242.18
22,2014,3,245.19
22,2014,4,247.63
22,2015,1,249.07
22,2015,2,252.62
22,2015,3,257.25
22,2015,4,259.55
22,2016,1,262.69
22,2016,2,267.0
22,2016,3,271.79
22,2016,4,274.66
22,2017,1,275.34
22,2017,2,283.88
22,2017,3,287.31
22,2017,4,290.29
22,2018,1,293.34
22,2018,2,298.23
22,2018,3,302.1
22,2018,4,302.99
22,2019,1,306.69
22,2019,2,310.95
22,2019,3,314.22
22,2019,4,317.12
22,2020,1,320.21
22,2020,2,322.9
22,2020,3,328.64
22,2020,4,335.16
22,2021,1,342.42
22,2021,2,359.49
22,2021,3,377.59
22,2021,4,385.32
22,2022,1,396.09
22,2022,2,420.98
22,2022,3,422.69
22,2022,4,414.85
22,2023,1,418.26
22,2023,2,434.79
22,2023,3,442.51
22,2023,4,449.1
22,2024,1,452.48
22,2024,2,466.74
22,2024,3,471.7
22,2024,4,474.94
22,2025,1,476.45
22,2025,2,488.27
22,2025,3,490.99
22,2025,4,495.77
23,1995,1,100.0
23,1995,2,101.85
23,1995,3,104.36
23,1995,4,105.32
23,1996,1,107.24
23,1996,2,107.1
23,1996,3,108.37
23,1996,4,108.41
23,1997,1,109.59
23,1997,2,111.3
23,1997,3,112.87
23,1997,4,114.53
23,1998,1,116.36
23,1998,2,118.66
23,1998,3,121.49
23,1998,4,123.94
23,1999,1,126.54
23,1999,2,130.28
23,1999,3,136.7
23,1999,4,139.75
23,2000,1,144.87
23,2000,2,150.55
23,2000,3,156.57
23,2000,4,160.55
23,2001,1,165.11
23,2001,2,170.54
23,2001,3,177.08
23,2001,4,181.49
23,2002,1,188.05
23,2002,2,196.04
23,2002,3,203.64
23,2002,4,208.83
23,2003,1,214.85
23,2003,2,220.15
23,2003,3,224.71
23,2003,4,235.36
23,2004,1,240.44
23,2004,2,245.94
23,2004,3,256.28
23,2004,4,261.98
23,2005,1,267.37
23,2005,2,273.47
23,2005,3,276.36
23,2005,4,278.98
23,2006,1,280.67
23,2006,2,276.36
23,2006,3,273.61
23,2006,4,274.52
23,2007,1,269.91
23,2007,2,264.67
23,2007,3,257.64
23,2007,4,256.2
23,2008,1,256.33
23,2008,2,245.76
23,2008,3,234.24
23,2008,4,235.25
23,2009,1,236.65
23,2009,2,229.88
23,2009,3,223.17
23,2009,4,222.98
23,2010,1,221.55
23,2010,2,220.92
23,2010,3,222.04
23,2010,4,221.68
23,2011,1,216.48
23,2011,2,213.39
23,2011,3,214.44
23,2011,4,214.5
23,2012,1,212.27
23,2012,2,210.81
23,2012,3,212.64
23,2012,4,213.73
23,2013,1,213.52
23,2013,2,214.33
23,2013,3,216.57
23,2013,4,217.9
23,2014,1,219.38
23,2014,2,223.71
23,2014,3,227.51
23,2014,4,229.06
23,2015,1,230.34
23,2015,2,233.62
23,2015,3,239.15
23,2015,4,239.24
23,2016,1,243.43
23,2016,2,247.1
23,2016,3,251.52
23,2016,4,253.51
23,2017,1,256.16
23,2017,2,263.8
23,2017,3,267.43
23,2017,4,270.72
23,2018,1,273.07
23,2018,2,277.71
23,2018,3,282.6
23,2018,4,283.23
23,2019,1,285.8
23,2019,2,289.07
23,2019,3,293.9
23,2019,4,296.29
23,2020,1,298.78
23,2020,2,302.1
23,2020,3,308.2
23,2020,4,315.52
23,2021,1,325.3
23,2021,2,342.05
23,2021,3,363.95
23,2021,4,369.85
23,2022,1,379.03
23,2022,2,402.75
23,2022,3,408.09
23,2022,4,398.45
23,2023,1,406.28
23,2023,2,415.97
23,2023,3,425.75
23,2023,4,431.07
23,2024,1,439.31
23,2024,2,448.8
23,2024,3,454.68
23,2024,4,454.97
23,2025,1,458.38
23,2025,2,472.78
23,2025,3,478.3
23,2025,4,478.55
24,1995,1,100.0
24,1995,2,101.66
24,1995,3,102.26
24,1995,4,102.97
24,1996,1,104.21
24,1996,2,105.62
24,1996,3,107.97
24,1996,4,108.47
24,1997,1,110.69
24,1997,2,112.77
24,1997,3,115.02
24,1997,4,116.51
24,1998,1,118.84
24,1998,2,122.02
24,1998,3,124.96
24,1998,4,126.53
24,1999,1,129.9
24,1999,2,135.17
24,1999,3,142.91
24,1999,4,145.86
24,2000,1,155.33
24,2000,2,161.61
24,2000,3,164.89
24,2000,4,168.34
24,2001,1,171.95
24,2001,2,176.77
24,2001,3,181.64
24,2001,4,183.24
24,2002,1,188.06
24,2002,2,192.36
24,2002,3,196.11
24,2002,4,198.77
24,2003,1,201.93
24,2003,2,202.96
24,2003,3,205.16
24,2003,4,211.32
24,2004,1,213.63
24,2004,2,217.76
24,2004,3,227.94
24,2004,4,230.47
24,2005,1,233.99
24,2005,2,238.68
24,2005,3,242.79
24,2005,4,242.43
24,2006,1,237.29
24,2006,2,239.09
24,2006,3,235.84
24,2006,4,236.67
24,2007,1,236.63
24,2007,2,236.2
24,2007,3,234.95
24,2007,4,235.82
24,2008,1,235.19
24,2008,2,234.2
24,2008,3,234.72
24,2008,4,234.85
24,2009,1,234.81
24,2009,2,232.62
24,2009,3,231.48
24,2009,4,231.85
24,2010,1,231.56
24,2010,2,232.23
24,2010,3,233.66
24,2010,4,234.76
24,2011,1,232.89
24,2011,2,233.39
24,2011,3,234.53
24,2011,4,235.09
24,2012,1,235.21
24,2012,2,236.7
24,2012,3,238.41
24,2012,4,240.47
24,2013,1,242.8
24,2013,2,248.08
24,2013,3,253.7
24,2013,4,259.58
24,2014,1,259.58
24,2014,2,271.39
24,2014,3,275.24
24,2014,4,277.16
24,2015,1,280.54
24,2015,2,283.99
24,2015,3,293.76
24,2015,4,293.41
24,2016,1,297.26
24,2016,2,301.34
24,2016,3,307.72
24,2016,4,310.82
24,2017,1,316.12
24,2017,2,319.09
24,2017,3,326.1
24,2017,4,325.28
24,2018,1,334.35
24,2018,2,336.26
24,2018,3,347.63
24,2018,4,342.06
24,2019,1,343.7
24,2019,2,349.24
24,2019,3,351.58
24,2019,4,354.69
24,2020,1,352.29
24,2020,2,353.37
24,2020,3,356.02
24,2020,4,358.23
24,2021,1,358.62
24,2021,2,374.13
24,2021,3,381.06
24,2021,4,383.13
24,2022,1,393.39
24,2022,2,429.73
24,2022,3,417.17
24,2022,4,454.75
24,2023,1,432.04
24,2023,2,441.68
24,2023,3,437.86
24,2023,4,457.9
24,2024,1,453.9
24,2024,2,470.04
24,2024,3,471.07
24,2024,4,473.68
24,2025,1,473.63
24,2025,2,479.18
24,2025,3,481.85
24,2025,4,478.43
25,1995,1,100.0
25,1995,2,100.83
25,1995,3,104.23
25,1995,4,103.51
25,1996,1,104.27
25,1996,2,104.59
25,1996,3,104.11
25,1996,4,106.38
25,1997,1,105.81
25,1997,2,107.98
25,1997,3,109.36
25,1997,4,111.63
25,1998,1,113.33
25,1998,2,115.3
25,1998,3,119.41
25,1998,4,121.58
25,1999,1,123.38
25,1999,2,128.56
25,1999,3,132.69
25,1999,4,139.14
25,2000,1,147.58
25,2000,2,152.78
25,2000,3,160.95
25,2000,4,165.36
25,2001,1,169.44
25,2001,2,174.59
25,2001,3,181.47
25,2001,4,184.6
25,2002,1,193.43
25,2002,2,200.46
25,2002,3,209.34
25,2002,4,212.86
25,2003,1,218.81
25,2003,2,224.31
25,2003,3,230.3
25,2003,4,241.78
25,2004,1,249.01
25,2004,2,259.98
25,2004,3,272.65
25,2004,4,278.74
25,2005,1,288.55
25,2005,2,293.06
25,2005,3,303.14
25,2005,4,306.89
25,2006,1,306.09
25,2006,2,303.5
25,2006,3,300.51
25,2006,4,301.56
25,2007,1,301.09
25,2007,2,295.65
25,2007,3,287.01
25,2007,4,288.69
25,2008,1,286.36
25,2008,2,277.0
25,2008,3,266.82
25,2008,4,269.12
25,2009,1,271.38
25,2009,2,264.58
25,2009,3,255.38
25,2009,4,253.09
25,2010,1,251.42
25,2010,2,248.35
25,2010,3,252.9
25,2010,4,251.15
25,2011,1,249.51
25,2011,2,239.75
25,2011,3,245.94
25,2011,4,246.31
25,2012,1,245.47
25,2012,2,241.66
25,2012,3,243.61
25,2012,4,245.09
25,2013,1,245.53
25,2013,2,246.86
25,2013,3,241.84
25,2013,4,245.32
25,2014,1,245.78
25,2014,2,252.01
25,2014,3,253.88
25,2014,4,255.29
25,2015,1,259.73
25,2015,2,262.62
25,2015,3,257.91
25,2015,4,266.53
25,2016,1,265.41
25,2016,2,270.83
25,2016,3,271.48
25,2016,4,277.98
25,2017,1,279.85
25,2017,2,282.08
25,2017,3,292.2
25,2017,4,294.24
25,2018,1,294.98
25,2018,2,301.28
25,2018,3,310.4
25,2018,4,305.0
25,2019,1,308.22
25,2019,2,313.73
25,2019,3,316.77
25,2019,4,322.0
25,2020,1,325.11
25,2020,2,329.02
25,2020,3,335.26
25,2020,4,342.85
25,2021,1,355.18
25,2021,2,381.41
25,2021,3,400.4
25,2021,4,413.26
25,2022,1,429.17
25,2022,2,468.4
25,2022,3,478.91
25,2022,4,474.16
25,2023,1,476.17
25,2023,2,481.36
25,2023,3,493.78
25,2023,4,518.63
25,2024,1,501.62
25,2024,2,536.37
25,2024,3,541.42
25,2024,4,534.68
25,2025,1,527.15
25,2025,2,550.16
25,2025,3,535.65
25,2025,4,552.36
26,1995,1,100.0
26,1995,2,101.4
26,1995,3,102.67
26,1995,4,104.96
26,1996,1,105.31
26,1996,2,105.16
26,1996,3,104.91
26,1996,4,106.66
26,1997,1,107.27
26,1997,2,109.71
26,1997,3,111.5
26,1997,4,112.88
26,1998,1,114.06
26,1998,2,115.82
26,1998,3,118.46
26,1998,4,120.82
26,1999,1,124.34
26,1999,2,130.02
26,1999,3,135.09
26,1999,4,143.0
26,2000,1,146.76
26,2000,2,155.62
26,2000,3,161.81
26,2000,4,166.6
26,2001,1,171.82
26,2001,2,178.42
26,2001,3,185.03
26,2001,4,190.79
26,2002,1,198.58
26,2002,2,208.54
26,2002,3,216.82
26,2002,4,223.23
26,2003,1,229.64
26,2003,2,234.81
26,2003,3,240.59
26,2003,4,254.94
26,2004,1,262.73
26,2004,2,271.71
26,2004,3,285.01
26,2004,4,290.6
26,2005,1,299.05
26,2005,2,306.56
26,2005,3,309.86
26,2005,4,312.74
26,2006,1,315.68
26,2006,2,313.57
26,2006,3,309.15
26,2006,4,309.31
26,2007,1,308.62
26,2007,2,301.45
26,2007,3,296.2
26,2007,4,295.31
26,2008,1,294.75
26,2008,2,283.0
26,2008,3,276.77
26,2008,4,277.95
26,2009,1,278.56
26,2009,2,272.3
26,2009,3,264.55
26,2009,4,265.95
26,2010,1,261.44
26,2010,2,260.03
26,2010,3,262.58
26,2010,4,261.13
26,2011,1,257.91
26,2011,2,253.95
26,2011,3,255.61
26,2011,4,255.94
26,2012,1,256.46
26,2012,2,256.13
26,2012,3,255.92
26,2012,4,258.08
26,2013,1,257.36
26,2013,2,257.29
26,2013,3,260.91
26,2013,4,258.16
26,2014,1,261.96
26,2014,2,265.19
26,2014,3,265.03
26,2014,4,266.72
26,2015,1,273.6
26,2015,2,273.82
26,2015,3,277.46
26,2015,4,276.12
26,2016,1,277.99
26,2016,2,284.63
26,2016,3,287.75
26,2016,4,287.44
26,2017,1,288.37
26,2017,2,295.97
26,2017,3,298.14
26,2017,4,304.42
26,2018,1,307.56
26,2018,2,313.36
26,2018,3,317.45
26,2018,4,316.59
26,2019,1,322.05
26,2019,2,325.24
26,2019,3,328.1
26,2019,4,331.03
26,2020,1,335.09
26,2020,2,337.24
26,2020,3,343.57
26,2020,4,354.8
26,2021,1,364.41
26,2021,2,388.22
26,2021,3,421.11
26,2021,4,434.76
26,2022,1,443.97
26,2022,2,485.02
26,2022,3,488.2
26,2022,4,485.21
26,2023,1,503.88
26,2023,2,515.4
26,2023,3,515.04
26,2023,4,520.4
26,2024,1,542.87
26,2024,2,563.17
26,2024,3,551.81
26,2024,4,564.07
26,2025,1,574.7
26,2025,2,575.67
26,2025,3,581.35
26,2025,4,580.37
27,1995,1,100.0
27,1995,2,102.06
27,1995,3,103.63
27,1995,4,105.29
27,1996,1,105.78
27,1996,2,105.83
27,1996,3,104.61
27,1996,4,106.42
27,1997,1,106.93
27,1997,2,108.3
27,1997,3,108.73
27,1997,4,110.51
27,1998,1,111.7
27,1998,2,113.32
27,1998,3,114.7
27,1998,4,116.08
27,1999,1,118.0
27,1999,2,120.57
27,1999,3,124.87
27,1999,4,126.7
27,2000,1,132.41
27,2000,2,135.75
27,2000,3,139.29
27,2000,4,143.47
27,2001,1,147.62
27,2001,2,152.34
27,2001,3,158.03
27,2001,4,161.68
27,2002,1,167.22
27,2002,2,175.31
27,2002,3,181.44
27,2002,4,187.18
27,2003,1,192.4
27,2003,2,196.71
27,2003,3,202.91
27,2003,4,214.34
27,2004,1,220.6
27,2004,2,226.15
27,2004,3,237.64
27,2004,4,242.15
27,2005,1,247.74
27,2005,2,254.55
27,2005,3,259.47
27,2005,4,262.2
27,2006,1,263.06
27,2006,2,259.52
27,2006,3,258.47
27,2006,4,259.98
27,2007,1,256.63
27,2007,2,253.05
27,2007,3,246.9
27,2007,4,246.69
27,2008,1,244.42
27,2008,2,234.71
27,2008,3,226.7
27,2008,4,225.09
27,2009,1,226.84
27,2009,2,217.15
27,2009,3,211.43
27,2009,4,213.17
27,2010,1,212.06
27,2010,2,210.18
27,2010,3,210.41
27,2010,4,210.31
27,2011,1,206.04
27,2011,2,202.17
27,2011,3,202.93
27,2011,4,204.03
27,2012,1,201.99
27,2012,2,201.28
27,2012,3,201.81
27,2012,4,201.21
27,2013,1,201.38
27,2013,2,203.34
27,2013,3,203.24
27,2013,4,205.92
27,2014,1,205.76
27,2014,2,210.19
27,2014,3,210.91
27,2014,4,212.08
27,2015,1,214.42
27,2015,2,216.0
27,2015,3,219.03
27,2015,4,220.44
27,2016,1,223.5
27,2016,2,226.33
27,2016,3,229.79
27,2016,4,231.77
27,2017,1,233.26
27,2017,2,239.49
27,2017,3,241.17
27,2017,4,242.67
27,2018,1,247.48
27,2018,2,250.44
27,2018,3,252.68
27,2018,4,254.6
27,2019,1,257.71
27,2019,2,260.86
27,2019,3,264.39
27,2019,4,268.12
27,2020,1,270.1
27,2020,2,273.6
27,2020,3,278.63
27,2020,4,285.32
27,2021,1,294.91
27,2021,2,309.01
27,2021,3,326.66
27,2021,4,334.67
27,2022,1,343.14
27,2022,2,365.38
27,2022,3,367.21
27,2022,4,363.9
27,2023,1,367.06
27,2023,2,377.46
27,2023,3,391.77
27,2023,4,391.63
27,2024,1,400.2
27,2024,2,407.93
27,2024,3,417.43
27,2024,4,418.23
27,2025,1,420.98
27,2025,2,430.97
27,2025,3,438.53
27,2025,4,439.81
28,1995,1,100.0
28,1995,2,100.99
28,1995,3,102.73
28,1995,4,103.83
28,1996,1,104.57
28,1996,2,102.62
28,1996,3,101.25
28,1996,4,102.41
28,1997,1,102.94
28,1997,2,102.18
28,1997,3,104.33
28,1997,4,105.55
28,1998,1,106.94
28,1998,2,106.58
28,1998,3,107.9
28,1998,4,109.04
28,1999,1,110.16
28,1999,2,111.05
28,1999,3,113.52
28,1999,4,115.73
28,2000,1,119.53
28,2000,2,122.76
28,2000,3,127.01
28,2000,4,129.35
28,2001,1,131.84
28,2001,2,136.53
28,2001,3,141.71
28,2001,4,144.57
28,2002,1,150.14
28,2002,2,157.87
28,2002,3,163.73
28,2002,4,168.82
28,2003,1,173.76
28,2003,2,177.85
28,2003,3,185.26
28,2003,4,197.46
28,2004,1,201.65
28,2004,2,210.91
28,2004,3,225.81
28,2004,4,231.83
28,2005,1,235.73
28,2005,2,245.99
28,2005,3,251.36
28,2005,4,255.16
28,2006,1,257.1
28,2006,2,256.54
28,2006,3,256.87
28,2006,4,257.0
28,2007,1,256.08
28,2007,2,251.93
28,2007,3,246.73
28,2007,4,246.74
28,2008,1,243.92
28,2008,2,234.64
28,2008,3,225.96
28,2008,4,222.94
28,2009,1,223.78
28,2009,2,213.82
28,2009,3,208.53
28,2009,4,208.32
28,2010,1,204.75
28,2010,2,201.86
28,2010,3,205.15
28,2010,4,204.58
28,2011,1,200.14
28,2011,2,193.57
28,2011,3,193.74
28,2011,4,195.54
28,2012,1,192.55
28,2012,2,189.3
28,2012,3,190.52
28,2012,4,191.01
28,2013,1,190.54
28,2013,2,191.03
28,2013,3,191.69
28,2013,4,189.9
28,2014,1,190.33
28,2014,2,193.16
28,2014,3,197.23
28,2014,4,198.67
28,2015,1,199.87
28,2015,2,204.03
28,2015,3,204.84
28,2015,4,206.08
28,2016,1,206.64
28,2016,2,210.98
28,2016,3,214.81
28,2016,4,217.98
28,2017,1,218.5
28,2017,2,221.94
28,2017,3,226.54
28,2017,4,229.86
28,2018,1,233.82
28,2018,2,236.83
28,2018,3,238.76
28,2018,4,239.92
28,2019,1,243.42
28,2019,2,246.74
28,2019,3,249.87
28,2019,4,253.02
28,2020,1,254.67
28,2020,2,257.71
28,2020,3,263.15
28,2020,4,270.37
28,2021,1,277.52
28,2021,2,295.37
28,2021,3,313.44
28,2021,4,322.88
28,2022,1,330.99
28,2022,2,355.38
28,2022,3,360.56
28,2022,4,355.43
28,2023,1,361.55
28,2023,2,379.06
28,2023,3,385.1
28,2023,4,388.34
28,2024,1,395.09
28,2024,2,408.85
28,2024,3,417.73
28,2024,4,420.56
28,2025,1,430.62
28,2025,2,435.82
28,2025,3,438.7
28,2025,4,444.68
29,1995,1,100.0
29,1995,2,101.47
29,1995,3,103.66
29,1995,4,103.84
29,1996,1,105.96
29,1996,2,103.55
29,1996,3,101.14
29,1996,4,100.63
29,1997,1,101.64
29,1997,2,101.26
29,1997,3,103.35
29,1997,4,104.81
29,1998,1,107.7
29,1998,2,106.86
29,1998,3,106.82
29,1998,4,108.35
29,1999,1,108.26
29,1999,2,109.76
29,1999,3,111.74
29,1999,4,113.14
29,2000,1,115.47
29,2000,2,121.04
29,2000,3,123.76
29,2000,4,126.14
29,2001,1,128.84
29,2001,2,132.81
29,2001,3,138.12
29,2001,4,141.49
29,2002,1,146.82
29,2002,2,153.17
29,2002,3,159.45
29,2002,4,164.47
29,2003,1,169.59
29,2003,2,173.76
29,2003,3,181.14
29,2003,4,192.89
29,2004,1,198.7
29,2004,2,207.47
29,2004,3,221.75
29,2004,4,227.12
29,2005,1,234.36
29,2005,2,242.18
29,2005,3,247.22
29,2005,4,251.83
29,2006,1,254.6
29,2006,2,256.23
29,2006,3,252.91
29,2006,4,251.93
29,2007,1,254.55
29,2007,2,247.98
29,2007,3,244.69
29,2007,4,240.42
29,2008,1,238.14
29,2008,2,227.02
29,2008,3,210.59
29,2008,4,208.93
29,2009,1,211.64
29,2009,2,201.9
29,2009,3,196.62
29,2009,4,197.78
29,2010,1,195.99
29,2010,2,192.57
29,2010,3,194.88
29,2010,4,195.05
29,2011,1,188.36
29,2011,2,181.17
29,2011,3,182.59
29,2011,4,181.85
29,2012,1,178.52
29,2012,2,174.59
29,2012,3,173.72
29,2012,4,176.44
29,2013,1,174.45
29,2013,2,173.31
29,2013,3,173.81
29,2013,4,173.6
29,2014,1,176.25
29,2014,2,181.25
29,2014,3,181.67
29,2014,4,181.96
29,2015,1,186.32
29,2015,2,189.14
29,2015,3,190.91
29,2015,4,192.23
29,2016,1,193.03
29,2016,2,197.12
29,2016,3,201.17
29,2016,4,203.92
29,2017,1,206.93
29,2017,2,212.02
29,2017,3,215.75
29,2017,4,217.26
29,2018,1,222.75
29,2018,2,226.67
29,2018,3,232.44
29,2018,4,231.87
29,2019,1,230.62
29,2019,2,237.81
29,2019,3,240.16
29,2019,4,243.49
29,2020,1,247.04
29,2020,2,250.96
29,2020,3,255.06
29,2020,4,264.53
29,2021,1,272.21
29,2021,2,287.23
29,2021,3,305.87
29,2021,4,312.81
29,2022,1,324.53
29,2022,2,345.94
29,2022,3,347.13
29,2022,4,341.32
29,2023,1,350.33
29,2023,2,362.01
29,2023,3,385.79
29,2023,4,383.25
29,2024,1,393.01
29,2024,2,405.63
29,2024,3,413.31
29,2024,4,419.46
29,2025,1,422.9
29,2025,2,435.24
29,2025,3,433.3
29,2025,4,435.95
30,1995,1,100.0
30,1995,2,101.91
30,1995,3,103.85
30,1995,4,105.22
30,1996,1,105.74
30,1996,2,104.6
30,1996,3,105.92
30,1996,4,107.16
30,1997,1,108.48
30,1997,2,109.65
30,1997,3,110.98
30,1997,4,113.08
30,1998,1,114.49
30,1998,2,116.53
30,1998,3,118.85
30,1998,4,121.07
30,1999,1,122.77
30,1999,2,126.81
30,1999,3,130.51
30,1999,4,134.34
30,2000,1,139.01
30,2000,2,144.52
30,2000,3,150.45
30,2000,4,155.0
30,2001,1,158.46
30,2001,2,164.33
30,2001,3,170.92
30,2001,4,173.48
30,2002,1,178.87
30,2002,2,184.74
30,2002,3,190.86
30,2002,4,194.99
30,2003,1,197.98
30,2003,2,200.72
30,2003,3,205.27
30,2003,4,212.58
30,2004,1,215.62
30,2004,2,220.55
30,2004,3,230.95
30,2004,4,234.73
30,2005,1,240.19
30,2005,2,246.07
30,2005,3,251.59
30,2005,4,254.28
30,2006,1,255.86
30,2006,2,253.58
30,2006,3,252.42
30,2006,4,253.3
30,2007,1,251.6
30,2007,2,248.41
30,2007,3,244.87
30,2007,4,243.59
30,2008,1,243.15
30,2008,2,236.69
30,2008,3,227.52
30,2008,4,227.13
